time,roll,pitch,yaw,wx,wy,wz,w_wheel,ke
7.25999999999989,0.5266700971966755,0.11707793145571327,0.4119170832234062,0.054246868683889865,0.02675001016014238,0.09541501539219224,-14.098662037976906,50.2472987424789
7.269999999999889,0.5273253959214405,0.11682957074580558,0.4128830057854258,0.05425707809441455,0.026741383550458294,0.09553638763147111,-14.118662037976906,50.38934011193811
7.279999999999889,0.527980654073156,0.11657989613316316,0.4138497484228012,0.05426729719515327,0.02673274434171733,0.09565776035813199,-14.138662037976905,50.5315826951474
7.289999999999889,0.5286358698993849,0.1163289063349818,0.41481730962961716,0.05427752597296109,0.026724092528200034,0.0957791335736769,-14.158662037976905,50.67402649211167
7.299999999999889,0.5292910416441099,0.11607660007145824,0.41578568789981124,0.05428776441467266,0.026715428104183012,0.09590050727961114,-14.178662037976904,50.81667150283585
7.309999999999889,0.5299461675477456,0.11582297606580055,0.41675488172719566,0.05429801250710219,0.026706751063938942,0.09602188147744324,-14.198662037976904,50.95951772732488
7.319999999999888,0.5306012458471512,0.11556803304423847,0.41772488960547904,0.05430827023704343,0.02669806140173658,0.096143256168685,-14.218662037976904,51.10256516558371
7.329999999999888,0.5312562747756431,0.11531176973603369,0.4186957100282883,0.05431853759126965,0.026689359111840782,0.09626463135485148,-14.238662037976903,51.24581381761732
7.339999999999888,0.5319112525630073,0.11505418487349015,0.41966734148919066,0.05432881455653365,0.026680644188512518,0.09638600703746097,-14.258662037976903,51.389263683430684
7.349999999999888,0.5325661774355122,0.11479527719196429,0.42063978248171546,0.05433910111956772,0.02667191662600888,0.09650738321803506,-14.278662037976902,51.5329147630288
7.3599999999998875,0.5332210476159207,0.11453504542987536,0.4216130314993765,0.05434939726708366,0.0266631764185831,0.09662875989809858,-14.298662037976902,51.67676705641669
7.369999999999887,0.5338758613235037,0.11427348832871552,0.42258708703569414,0.05435970298577275,0.026654423560484555,0.09675013707917964,-14.318662037976901,51.82082056359938
7.379999999999887,0.5345306167740521,0.11401060463306013,0.42356194758421745,0.054370018262305725,0.02664565804595879,0.09687151476280963,-14.338662037976901,51.96507528458193
7.389999999999887,0.5351853121798896,0.1137463930905779,0.4245376116385466,0.05438034308333278,0.02663687986924754,0.0969928929505232,-14.3586620379769,52.10953121936938
